architecture,algorithm,compiler,optimization,filename,function_name,function_address,label,num_basic_blocks,num_edges,cyclomatic_complexity,loop_count,loop_depth,branch_density,average_block_size,num_entry_exit_paths,strongly_connected_components,num_conditional_edges,num_unconditional_edges,num_loop_edges,avg_edge_branch_condition_complexplexity,instruction_count,immediate_entropy,bitwise_op_density,crypto_constant_hits,branch_condition_complexity,add_ratio,logical_ratio,load_store_ratio,xor_ratio,multiply_ratio,rotate_ratio,has_aes_sbox,rsa_bigint_detected,has_aes_rcon,has_sha_constants,rodata_refs_count,string_refs_count,stack_frame_size,bitwise_ops,crypto_like_ops,arithmetic_ops,mem_ops_ratio,function_byte_entropy,opcode_entropy,cyclomatic_complexicity_density,unique_ngram_count
riscv,ECC,riscv64-linux-gnu-gcc,Os,ecc_riscv_riscv64-linux-gnu-gcc_Os.elf,point_add,00100d06,ECC,14,34,22,20,20,0.588235294,7.714285714,1,12,6,28,20,0,108,1.150990878,0.014334722,32,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,1,0,0,2,2,39,0.168269231,6.11457669,2.21853788,0.203703704,46
riscv,ECC,riscv64-linux-gnu-gcc,Os,ecc_riscv_riscv64-linux-gnu-gcc_Os.elf,scalar_mul,1.00E+16,ECC,9,21,14,10,9,0.476190476,9,1,9,4,17,10,0,81,1.169080267,0.033224401,28,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,1,0,128,5,3,36,0.159763314,6.225479803,2.266058493,0.172839506,41
riscv,ECC,riscv64-linux-gnu-gcc,Os,ecc_riscv_riscv64-linux-gnu-gcc_Os.elf,gen_keypair,00100edc,ECC,3,6,5,3,3,0.5,12,1,6,1,5,3,0,36,1.381546829,0.015384615,24,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,1,0,0,2,2,25,0.204819277,5.751891103,2.270961244,0.138888889,28
riscv,ECC,riscv64-linux-gnu-gcc,Os,ecc_riscv_riscv64-linux-gnu-gcc_Os.elf,compute_shared,00100f38,ECC,3,5,4,2,2,0.4,7.666666667,1,5,1,4,2,0,23,1.355426426,0.026315789,12,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,1,0,0,2,2,14,0.20754717,5.356558335,2.311657266,0.173913043,21
riscv,ECC,riscv64-linux-gnu-gcc,Os,ecc_riscv_riscv64-linux-gnu-gcc_Os.elf,ecdsa_sign_toy,00100f6e,ECC,8,18,12,9,9,0.5,9.75,1,10,5,13,9,0,78,1.103559926,0.016722011,34,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,1,0,128,2,2,47,0.204819277,6.317268061,2.325431902,0.153846154,45
riscv,ECC,riscv64-linux-gnu-gcc,Os,ecc_riscv_riscv64-linux-gnu-gcc_Os.elf,ecdsa_verify_toy,101030,ECC,11,24,15,13,13,0.541666667,7.363636364,1,8,7,17,13,0,81,0.765795923,0.018463162,28,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,1,0,136,2,2,40,0.170731707,6.292591126,2.324825306,0.185185185,48
riscv,ECC,riscv64-linux-gnu-gcc,Os,ecc_riscv_riscv64-linux-gnu-gcc_Os.elf,print_point,101102,Non-Crypto,3,4,3,2,2,0.5,4.333333333,0,4,1,3,2,0,13,1.067944952,0.073260073,16,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,2,0,0,2,2,7,0.111111111,4.38595679,2.109482985,0.230769231,11
riscv,ECC,riscv64-linux-gnu-gcc,Os,ecc_riscv_riscv64-linux-gnu-gcc_Os.elf,__clzdi2,101128,ECC,5,5,2,1,1,0.2,4.4,2,4,2,3,1,0,22,1.177791074,0.108005307,12,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,4,0,0,5,3,13,0.081632653,4.850013374,2.419378211,0.090909091,17
riscv,ECC,riscv64-linux-gnu-gcc,Os,ecc_riscv_riscv64-linux-gnu-gcc_Os.elf,__umodti3,0010116e,ECC,69,106,39,11,8,0.103773585,3.782608696,4,66,41,65,11,0,261,0.373645211,0.105878815,146,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,6,0,0,113,68,115,0.013636364,6.258867379,3.079228368,0.149425287,151
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
x86,Non-Crypto,clang,O0,ecc_x86_clang_O0.elf,_init,101000,Non-Crypto,3,4,3,0,0,0,2.666666667,2,4,1,3,0,0,8,0.898151675,0.138888889,34,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,1,0,8,7,0,4,0.055555556,4.236368984,2.270977579,0.375,7
x86,Non-Crypto,clang,O0,ecc_x86_clang_O0.elf,FUN_00101020,101020,Non-Crypto,1,1,2,0,0,0,2,0,2,0,1,0,0,2,0.993392729,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,2,0,8,0,0,1,0.25,2.584962501,1.5,1,1
x86,Non-Crypto,clang,O0,ecc_x86_clang_O0.elf,_start,101090,Non-Crypto,1,1,2,0,0,0,13,0,2,0,1,0,0,13,1.241468183,0.263157895,58,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,1,0,16,12,3,4,0.070175439,4.734512382,1.816902513,0.153846154,12
x86,Non-Crypto,clang,O0,ecc_x86_clang_O0.elf,deregister_tm_clones,001010c0,Non-Crypto,4,5,3,0,0,0,2.25,1,5,2,3,0,0,9,0.617963378,0.106643357,24,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,1,0,8,5,0,2,0.035714286,3.973512754,1.839622466,0.333333333,8
x86,Non-Crypto,clang,O0,ecc_x86_clang_O0.elf,register_tm_clones,001010f0,Non-Crypto,4,5,3,0,0,0,3.5,1,5,2,3,0,0,14,0.54280103,0.184686673,114,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,1,0,8,51,2,5,0.008474576,4.466857823,2.119924827,0.214285714,13
x86,Non-Crypto,clang,O0,ecc_x86_clang_O0.elf,__do_global_dtors_aux,101130,Non-Crypto,5,7,4,2,2,0.285714286,2.8,2,7,2,5,2,0,14,1.047495304,0.06,38,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,1,0,8,4,0,8,0.133333333,4.514263086,2.556009344,0.285714286,13
x86,ECC,clang,O0,ecc_x86_clang_O0.elf,init_demo_curve,101180,ECC,1,0,1,0,0,0,12,1,1,0,0,0,0,12,1.218265899,0,10,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0,0,8,0,0,9,0.3125,3.418399577,2.093139062,0.083333333,4
x86,ECC,clang,O0,ecc_x86_clang_O0.elf,point_double,001011c0,ECC,8,23,17,0,0,0,12.625,1,13,3,20,0,0,101,1.080893217,0.047746818,90,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0,0,120,15,2,80,0.249211356,4.515780422,2.662859285,0.168316832,19
x86,ECC,clang,O0,ecc_x86_clang_O0.elf,point_infinity,101360,ECC,1,0,1,0,0,0,11,1,1,0,0,0,0,11,1.089370687,0,2,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,3,0,8,0,0,5,0.260869565,3.680212982,2.086442486,0.090909091,4
x86,ECC,clang,O0,ecc_x86_clang_O0.elf,mod_add,101390,ECC,3,3,2,0,0,0,7.333333333,1,3,1,2,0,0,22,1.745303623,0.123638344,50,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0,0,48,11,2,21,0.18,4.074667305,2.590175565,0.090909091,15
x86,ECC,clang,O0,ecc_x86_clang_O0.elf,mod_mul,1.01E+03,ECC,1,1,2,0,0,0,18,0,2,0,1,0,0,18,1.621363558,0.112676056,40,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0,0,40,7,1,13,0.14084507,4.254931762,2.420690176,0.111111111,12
x86,ECC,clang,O0,ecc_x86_clang_O0.elf,mod_inv,101420,ECC,6,8,4,0,0,0,5,1,7,2,6,0,0,30,1.68220489,0.069178628,76,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0,0,72,12,1,28,0.178294574,4.400006484,2.598995696,0.133333333,22
x86,ECC,clang,O0,ecc_x86_clang_O0.elf,mod_sub,001014a0,ECC,4,4,2,0,0,0,7.75,1,4,1,3,0,0,31,1.749314378,0.111945778,96,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0,0,56,23,6,31,0.151515152,4.219327802,2.524116056,0.064516129,14
x86,ECC,clang,O0,ecc_x86_clang_O0.elf,point_add,101510,ECC,12,30,20,14,14,0.466666667,11.33333333,1,18,5,25,14,0,136,1.925656168,0.047615349,116,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0,0,144,19,2,111,0.263761468,4.788425303,2.603349571,0.147058824,21
x86,ECC,clang,O0,ecc_x86_clang_O0.elf,scalar_mul,101740,ECC,10,15,7,4,3,0.266666667,7,1,9,3,12,4,0,70,1.183749654,0.084907724,170,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0,0,136,42,4,56,0.160409556,4.729095816,2.640665545,0.1,29
x86,ECC,clang,O0,ecc_x86_clang_O0.elf,gen_keypair,101860,ECC,3,5,4,2,2,0.4,12.33333333,0,5,1,4,2,0,37,1.627455808,0.110517343,124,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0,0,64,17,2,32,0.168831169,4.577056989,2.662441817,0.108108108,20
x86,ECC,clang,O0,ecc_x86_clang_O0.elf,compute_shared,001018f0,ECC,1,1,2,1,1,1,16,0,2,0,1,1,0,16,1.818495574,0.070175439,22,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0,0,48,4,0,14,0.210526316,3.962406252,2.572010886,0.125,9
x86,ECC,clang,O0,ecc_x86_clang_O0.elf,ecdsa_sign_toy,101930,ECC,11,20,11,10,9,0.5,7.545454545,1,9,4,16,10,0,83,0.92111224,0.08170031,274,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0,0,120,53,13,71,0.122715405,4.969102369,2.719765613,0.13253012,31
x86,ECC,clang,O0,ecc_x86_clang_O0.elf,ecdsa_verify_toy,00101a70,ECC,11,22,13,6,6,0.272727273,9,1,15,6,16,6,0,99,1.689602022,0.088950258,242,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0,0,168,48,10,84,0.151442308,4.956918012,2.62448712,0.131313131,33
x86,ECC,clang,O0,ecc_x86_clang_O0.elf,print_point,00101c10,Non-Crypto,4,6,4,2,2,0.333333333,6,1,5,1,5,2,0,24,1.709379683,0.059821429,42,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,2,0,32,6,0,17,0.189873418,4.461120242,2.633633615,0.166666667,15
x86,Non-Crypto,clang,O0,ecc_x86_clang_O0.elf,main,00101c70,Non-Crypto,1,29,30,28,28,0.965517241,137,0,12,0,29,28,0,137,2.116002428,0.087804878,202,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,23,0,272,33,3,94,0.126829268,4.897472098,2.614539692,0.218978102,23
x86,ECC,clang,O0,ecc_x86_clang_O0.elf,point_is_equal,00101f10,ECC,10,14,6,0,0,0,4,1,10,5,9,0,0,40,1.687510362,0.087751131,124,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0,0,41,18,1,32,0.164705882,4.549329963,2.313875504,0.15,20
x86,ECC,clang,O0,ecc_x86_clang_O0.elf,egcd,00101fb0,ECC,4,5,3,1,1,0.2,10.5,1,3,1,4,1,0,42,1.75403817,0.06900227,62,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0,0,80,12,2,35,0.196319018,4.427505511,2.469628213,0.071428571,21
x86,ECC,clang,O0,ecc_x86_clang_O0.elf,__umodti3,102060,ECC,19,25,8,2,2,0.08,5.368421053,4,19,10,15,2,0,102,0.599304038,0.192026133,606,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0,0,8,280,36,44,0.007822686,5.156009521,2.08840496,0.078431373,50
x86,Non-Crypto,clang,O0,ecc_x86_clang_O0.elf,_fini,001021a4,Non-Crypto,1,0,1,0,0,0,4,2,1,0,0,0,0,4,0.693188527,0.19047619,20,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0,0,8,4,0,3,0.047619048,3.238901257,2.334256425,0.25,3
x86,Non-Crypto,clang,O1,ecc_x86_clang_O1.elf,_init,101000,Non-Crypto,3,4,3,0,0,0,2.666666667,2,4,1,3,0,0,8,0.898151675,0.138888889,34,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,1,0,8,7,0,4,0.055555556,4.236368984,2.270977579,0.375,7
x86,Non-Crypto,clang,O1,ecc_x86_clang_O1.elf,FUN_00101020,101020,Non-Crypto,1,1,2,0,0,0,2,0,2,0,1,0,0,2,0.993392729,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,2,0,8,0,0,1,0.25,2.584962501,1.5,1,1
x86,Non-Crypto,clang,O1,ecc_x86_clang_O1.elf,_start,101090,Non-Crypto,1,1,2,0,0,0,13,0,2,0,1,0,0,13,1.241468183,0.263157895,58,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,1,0,16,12,3,4,0.070175439,4.734512382,1.816902513,0.153846154,12
x86,Non-Crypto,clang,O1,ecc_x86_clang_O1.elf,deregister_tm_clones,001010c0,Non-Crypto,4,5,3,0,0,0,2.25,1,5,2,3,0,0,9,0.641772902,0.106643357,24,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,1,0,8,5,0,2,0.035714286,3.973512754,1.839622466,0.333333333,8
x86,Non-Crypto,clang,O1,ecc_x86_clang_O1.elf,register_tm_clones,001010f0,Non-Crypto,4,5,3,0,0,0,3.5,1,5,2,3,0,0,14,0.546722598,0.184686673,114,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,1,0,8,51,2,5,0.008474576,4.520875225,2.119924827,0.214285714,13
x86,Non-Crypto,clang,O1,ecc_x86_clang_O1.elf,__do_global_dtors_aux,101130,Non-Crypto,5,7,4,2,2,0.285714286,2.8,2,7,2,5,2,0,14,1.047495304,0.06,38,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,1,0,8,4,0,8,0.133333333,4.514263086,2.556009344,0.285714286,13
x86,ECC,clang,O1,ecc_x86_clang_O1.elf,init_demo_curve,101180,ECC,1,0,1,0,0,0,9,1,1,0,0,0,0,9,1.289467091,0,8,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0,0,8,0,0,7,0.333333333,3.18796468,1.947338796,0.111111111,2
x86,ECC,clang,O1,ecc_x86_clang_O1.elf,point_double,001011c0,ECC,5,20,17,0,0,0,17.4,1,10,3,17,0,0,87,1.107239625,0.101442977,86,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0,0,8,15,2,37,0.172897196,4.71548324,2.545549927,0.195402299,19
x86,ECC,clang,O1,ecc_x86_clang_O1.elf,point_infinity,001012f0,ECC,1,0,1,0,0,0,6,1,1,0,0,0,0,6,1.329555219,0,2,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,2,0,8,0,0,2,0.2,3.81366069,1.738268928,0.166666667,4
x86,ECC,clang,O1,ecc_x86_clang_O1.elf,mod_add,101310,ECC,1,0,1,0,0,0,11,1,1,0,0,0,0,11,0.699834408,0.229508197,56,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0,0,8,12,3,7,0.016393443,3.897587036,2.059742476,0.090909091,10
x86,ECC,clang,O1,ecc_x86_clang_O1.elf,mod_mul,101330,ECC,1,1,2,0,0,0,11,0,2,0,1,0,0,11,1.027438556,0.114285714,20,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0,0,8,3,1,5,0.114285714,3.767375798,2.208178278,0.181818182,8
x86,ECC,clang,O1,ecc_x86_clang_O1.elf,mod_inv,101350,ECC,4,5,3,0,0,0,5,1,5,1,4,0,0,20,0.776904101,0.26052299,114,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0,0,32,35,2,10,0.040322581,4.668821162,2.367702331,0.15,19
x86,ECC,clang,O1,ecc_x86_clang_O1.elf,mod_sub,101390,ECC,3,3,2,0,0,0,4.666666667,1,3,1,2,0,0,14,0.634894559,0.223708658,66,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0,0,8,16,4,8,0.013333333,3.545026097,2.014787111,0.142857143,10
x86,ECC,clang,O1,ecc_x86_clang_O1.elf,point_add,001013c0,ECC,12,29,19,16,16,0.551724138,8.583333333,1,18,5,24,16,0,103,1.236838512,0.058300854,116,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0,0,64,19,2,46,0.184115523,5.295870952,2.589150265,0.184466019,27
x86,ECC,clang,O1,ecc_x86_clang_O1.elf,scalar_mul,101520,ECC,6,11,7,5,5,0.454545455,9.166666667,1,7,3,8,5,0,55,1.172069606,0.086096266,88,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0,0,104,14,2,31,0.159090909,5.459580522,2.495337154,0.127272727,29
x86,ECC,clang,O1,ecc_x86_clang_O1.elf,gen_keypair,1.02E+03,ECC,1,2,3,2,2,1,23,0,3,0,2,2,0,23,1.24912412,0.137931034,64,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0,0,8,11,2,16,0.114942529,4.756408504,2.778367086,0.130434783,16
x86,ECC,clang,O1,ecc_x86_clang_O1.elf,compute_shared,101630,ECC,1,1,2,1,1,1,6,0,2,0,1,1,0,6,1.128754247,0,2,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0,0,8,0,0,4,0.266666667,3.378783493,2.599581231,0.333333333,5
x86,ECC,clang,O1,ecc_x86_clang_O1.elf,ecdsa_sign_toy,101640,ECC,9,17,10,8,8,0.470588235,9.777777778,1,7,4,13,8,0,88,0.977770366,0.174129948,322,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0,0,120,61,15,60,0.083550914,5.484798595,2.541141456,0.113636364,40
x86,ECC,clang,O1,ecc_x86_clang_O1.elf,ecdsa_verify_toy,101770,ECC,8,19,13,6,6,0.315789474,10.75,1,12,6,13,6,0,86,0.907009744,0.179612278,268,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0,0,144,58,14,46,0.084985836,5.498154477,2.387622523,0.151162791,34
x86,ECC,clang,O1,ecc_x86_clang_O1.elf,print_point,101890,Non-Crypto,3,4,3,2,2,0.5,6,0,4,1,3,2,0,18,1.17712646,0.149204463,48,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,2,0,8,8,2,10,0.151515152,4.581068578,2.470289151,0.166666667,12
x86,Non-Crypto,clang,O1,ecc_x86_clang_O1.elf,main,001018d0,Non-Crypto,1,29,30,28,28,0.965517241,140,0,13,0,29,28,0,140,1.678717515,0.136708861,222,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,23,0,288,43,11,63,0.126582278,5.34315061,2.371067399,0.214285714,25
x86,ECC,clang,O1,ecc_x86_clang_O1.elf,point_is_equal,00101b20,ECC,7,9,4,0,0,0,3,2,7,4,5,0,0,21,0.935425095,0.15776644,92,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0,0,8,18,1,10,0.08490566,4.667312392,1.977879585,0.19047619,15
x86,ECC,clang,O1,ecc_x86_clang_O1.elf,egcd,00101b60,ECC,4,5,3,1,1,0.2,7.75,1,3,1,4,1,0,31,0.96049705,0.08243251,60,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0,0,48,11,1,15,0.132075472,4.914113197,2.391941254,0.096774194,22
x86,ECC,clang,O1,ecc_x86_clang_O1.elf,__umodti3,00101bd0,ECC,19,25,8,2,2,0.08,5.368421053,4,19,10,15,2,0,102,0.599304038,0.192026133,606,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0,0,8,280,36,44,0.007822686,5.156009521,2.08840496,0.078431373,50
x86,Non-Crypto,clang,O1,ecc_x86_clang_O1.elf,_fini,00101d14,Non-Crypto,1,0,1,0,0,0,4,2,1,0,0,0,0,4,0.693188527,0.19047619,20,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0,0,8,4,0,3,0.047619048,3.238901257,2.334256425,0.25,3
x86,Non-Crypto,clang,O2,ecc_x86_clang_O2.elf,_init,101000,Non-Crypto,3,4,3,0,0,0,2.666666667,2,4,1,3,0,0,8,0.898151675,0.138888889,34,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,1,0,8,7,0,4,0.055555556,4.236368984,2.270977579,0.375,7
x86,Non-Crypto,clang,O2,ecc_x86_clang_O2.elf,FUN_00101020,101020,Non-Crypto,1,1,2,0,0,0,2,0,2,0,1,0,0,2,0.993392729,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,2,0,8,0,0,1,0.25,2.584962501,1.5,1,1
x86,Non-Crypto,clang,O2,ecc_x86_clang_O2.elf,_start,101090,Non-Crypto,1,1,2,0,0,0,13,0,2,0,1,0,0,13,1.22260125,0.263157895,58,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,1,0,16,12,3,4,0.070175439,4.734512382,1.816902513,0.153846154,12
x86,Non-Crypto,clang,O2,ecc_x86_clang_O2.elf,deregister_tm_clones,001010c0,Non-Crypto,4,5,3,0,0,0,2.25,1,5,2,3,0,0,9,0.641772902,0.106643357,24,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,1,0,8,5,0,2,0.035714286,3.973512754,1.839622466,0.333333333,8
x86,Non-Crypto,clang,O2,ecc_x86_clang_O2.elf,register_tm_clones,001010f0,Non-Crypto,4,5,3,0,0,0,3.5,1,5,2,3,0,0,14,0.546722598,0.184686673,114,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,1,0,8,51,2,5,0.008474576,4.520875225,2.119924827,0.214285714,13
x86,Non-Crypto,clang,O2,ecc_x86_clang_O2.elf,__do_global_dtors_aux,101130,Non-Crypto,5,7,4,2,2,0.285714286,2.8,2,7,2,5,2,0,14,1.047495304,0.06,38,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,1,0,8,4,0,8,0.133333333,4.514263086,2.556009344,0.285714286,13
x86,ECC,clang,O2,ecc_x86_clang_O2.elf,init_demo_curve,101180,ECC,1,0,1,0,0,0,9,1,1,0,0,0,0,9,1.332512766,0,12,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,2,0,8,0,0,5,0.214285714,3.728186119,1.692380602,0.111111111,6
x86,ECC,clang,O2,ecc_x86_clang_O2.elf,point_double,001011b0,ECC,8,24,18,3,3,0.125,12,1,13,4,20,3,0,96,0.986283097,0.172451878,148,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0,0,8,44,6,40,0.129370629,4.994205196,2.663614715,0.1875,25
x86,ECC,clang,O2,ecc_x86_clang_O2.elf,point_infinity,001012f0,ECC,1,0,1,0,0,0,6,1,1,0,0,0,0,6,1.329555219,0,2,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,2,0,8,0,0,2,0.2,3.81366069,1.738268928,0.166666667,4
x86,ECC,clang,O2,ecc_x86_clang_O2.elf,mod_add,101310,ECC,3,2,1,0,0,0,6.333333333,2,3,1,1,0,0,19,0.772887776,0.285743398,124,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0,0,8,43,7,10,0.014084507,4.105974114,2.217363665,0.052631579,15
x86,ECC,clang,O2,ecc_x86_clang_O2.elf,mod_mul,101350,ECC,1,1,2,0,0,0,11,0,2,0,1,0,0,11,1.027438556,0.114285714,20,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0,0,8,3,1,5,0.114285714,3.767375798,2.208178278,0.181818182,8
x86,ECC,clang,O2,ecc_x86_clang_O2.elf,mod_inv,101370,ECC,7,9,4,0,0,0,3.857142857,1,8,2,7,0,0,27,0.709179979,0.28612568,176,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0,0,32,64,6,13,0.025773196,4.896529722,2.374674548,0.148148148,24
x86,ECC,clang,O2,ecc_x86_clang_O2.elf,mod_sub,001013c0,ECC,8,9,3,0,0,0,3.75,2,8,3,6,0,0,30,0.645044715,0.293526144,190,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0,0,8,74,12,15,0.009049774,4.18484873,2.164514684,0.1,17
x86,ECC,clang,O2,ecc_x86_clang_O2.elf,point_add,101410,ECC,15,34,21,16,16,0.470588235,7.466666667,1,21,7,27,16,0,112,1.057862543,0.098197114,192,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0,0,64,51,6,49,0.142458101,5.393983809,2.655831229,0.1875,33
x86,ECC,clang,O2,ecc_x86_clang_O2.elf,scalar_mul,101590,ECC,6,11,7,5,5,0.454545455,9.166666667,1,7,3,8,5,0,55,1.172069606,0.086096266,88,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0,0,104,14,2,31,0.159090909,5.409923631,2.495337154,0.127272727,29
x86,ECC,clang,O2,ecc_x86_clang_O2.elf,gen_keypair,101650,ECC,4,6,4,2,2,0.333333333,8.25,0,6,1,5,2,0,33,0.866695098,0.25952381,144,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0,0,8,42,6,19,0.05988024,5.058447093,2.693386414,0.121212121,23
x86,ECC,clang,O2,ecc_x86_clang_O2.elf,compute_shared,001016b0,ECC,1,1,2,1,1,1,6,0,2,0,1,1,0,6,1.128754247,0,2,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0,0,8,0,0,4,0.266666667,3.378783493,2.599581231,0.333333333,5
x86,ECC,clang,O2,ecc_x86_clang_O2.elf,ecdsa_sign_toy,001016c0,ECC,25,40,17,11,11,0.275,5,1,7,11,29,11,0,125,0.712004344,0.267034132,626,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0,0,104,226,36,67,0.035904255,5.528857121,2.451997493,0.136,43
x86,ECC,clang,O2,ecc_x86_clang_O2.elf,ecdsa_verify_toy,101850,ECC,23,39,18,6,6,0.153846154,5.47826087,1,27,11,28,6,0,126,0.736896702,0.278810413,564,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0,0,136,200,33,60,0.039942939,5.644776702,2.373045975,0.142857143,43
x86,ECC,clang,O2,ecc_x86_clang_O2.elf,print_point,001019d0,Non-Crypto,3,4,3,2,2,0.5,4.333333333,0,4,1,3,2,0,13,1.169848577,0.224257224,44,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,2,0,8,8,2,3,0.066666667,4.403535941,1.916950867,0.230769231,9
x86,Non-Crypto,clang,O2,ecc_x86_clang_O2.elf,main,00101a10,Non-Crypto,1,29,30,28,28,0.965517241,140,0,13,0,29,28,0,140,1.676318719,0.136708861,222,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,23,0,288,43,11,63,0.126582278,5.332993554,2.371067399,0.214285714,25
x86,ECC,clang,O2,ecc_x86_clang_O2.elf,point_is_equal,00101c60,ECC,6,6,2,0,0,0,3.333333333,3,6,3,3,0,0,20,0.891664972,0.178852071,78,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0,0,8,15,1,10,0.094736842,4.225867744,2.004347975,0.1,15
x86,ECC,clang,O2,ecc_x86_clang_O2.elf,egcd,00101ca0,ECC,7,9,4,1,1,0.111111111,5.714285714,1,3,2,7,1,0,40,0.826040214,0.168539531,122,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0,0,48,40,5,18,0.077777778,5.177689579,2.460851288,0.1,28
