architecture,algorithm,compiler,optimization,filename,function_name,function_address,label,num_basic_blocks,num_edges,cyclomatic_complexity,loop_count,loop_depth,branch_density,average_block_size,num_entry_exit_paths,strongly_connected_components,num_conditional_edges,num_unconditional_edges,num_loop_edges,avg_edge_branch_condition_complexplexity,instruction_count,immediate_entropy,bitwise_op_density,table_lookup_presence,crypto_constant_hits,branch_condition_complexity,add_ratio,logical_ratio,load_store_ratio,xor_ratio,multiply_ratio,rotate_ratio,has_aes_sbox,rsa_bigint_detected,has_aes_rcon,has_sha_constants,rodata_refs_count,string_refs_count,stack_frame_size,bitwise_ops,crypto_like_ops,arithmetic_ops,mem_ops_ratio,function_byte_entropy,opcode_entropy,cyclomatic_complexity_density,unique_ngram_count
mips,Non-Crypto,gcc,O2,xor_mips_gcc_O2.elf,_fini,00401300,Non-Crypto,2,2,2,1,1,0.5,8.5,0,3,0,2,1,0,17,2.072780638889321,0.13186813186813187,True,20,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,32,6,2,11,0.1,4.359757790436161,2.283412692230711,0.11764705882352941,15
mips,Non-Crypto,gcc,O3,xor_mips_gcc_O3.elf,_init,004005f0,Non-Crypto,5,8,5,0,0,0.0,6.2,1,8,1,7,0,0,31,2.08641822147323,0.12343628593628594,True,40,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,4,0,32,11,3,16,0.0958904109589041,4.339792109272588,2.2461336880625637,0.16129032258064516,19
mips,Non-Crypto,gcc,O3,xor_mips_gcc_O3.elf,main,00400670,Non-Crypto,13,43,32,0,0,0.0,16.0,2,24,6,37,0,0,208,1.6356139375641594,0.1485786020646955,True,452,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,38,0,384,104,17,126,0.13615023474178403,5.618103668238861,2.267942585416062,0.15384615384615385,61
mips,Non-Crypto,gcc,O3,xor_mips_gcc_O3.elf,__start,004009b0,Non-Crypto,3,4,3,0,0,0.0,7.333333333333333,0,4,0,4,0,0,22,1.0961634312154451,0.1611111111111111,True,32,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,2,0,16,7,1,10,0.13636363636363635,4.40555937222083,2.3923985797064877,0.13636363636363635,20
mips,Non-Crypto,gcc,O3,xor_mips_gcc_O3.elf,deregister_tm_clones,00400a10,Non-Crypto,4,5,3,0,0,0.0,3.5,1,5,2,3,0,0,14,1.3052074888994922,0.29166666666666663,True,16,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,16,8,4,4,0.037037037037037035,3.8391335334905508,2.3825264723482733,0.21428571428571427,11
mips,Non-Crypto,gcc,O3,xor_mips_gcc_O3.elf,register_tm_clones,00400a48,Non-Crypto,4,5,3,0,0,0.0,4.75,1,5,2,3,0,0,19,1.3157993776354304,0.30128205128205127,True,22,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,16,11,5,6,0.03125,4.2076821183651445,2.823019116267279,0.15789473684210525,16
mips,Non-Crypto,gcc,O3,xor_mips_gcc_O3.elf,__do_global_dtors_aux,00400a94,Non-Crypto,5,8,5,1,1,0.125,8.8,1,6,3,5,1,0,44,1.5594166340897744,0.09796803837550866,True,78,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,36,12,7,29,0.14285714285714285,5.182665483023144,2.3664091298227836,0.11363636363636363,38
mips,Non-Crypto,gcc,O3,xor_mips_gcc_O3.elf,rol,00400b50,Non-Crypto,1,0,1,0,0,0.0,7.0,1,1,0,0,0,0,7,1.1454403109228792,0.6666666666666666,False,8,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,16,10,2,1,0.0,3.7928416378945076,2.279799131837405,0.14285714285714285,6
mips,XOR-CIPHER,gcc,O3,xor_mips_gcc_O3.elf,sub,00400b6c,XOR-CIPHER,1,0,1,0,0,0.0,67.0,1,1,0,0,0,0,67,1.0845396805462844,0.011904761904761904,True,148,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,16,0,16,3,1,66,0.19444444444444445,4.650355766274429,1.75200435167225,0.014925373134328358,12
mips,XOR-CIPHER,gcc,O3,xor_mips_gcc_O3.elf,perm,00400c78,XOR-CIPHER,3,4,3,0,0,0.0,20.333333333333332,1,5,1,3,0,0,61,1.514749571250564,0.24626968775904948,True,188,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,2,0,56,105,49,70,0.08620689655172414,5.135347514286656,2.8084254971955667,0.04918032786885246,34
mips,Non-Crypto,gcc,O3,xor_mips_gcc_O3.elf,rol,00400d6c,Non-Crypto,1,0,1,0,0,0.0,5.0,1,1,0,0,0,0,5,1.1606586502711562,0.6363636363636364,False,6,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,16,7,2,0,0.0,3.541446071165521,2.2998963911678914,0.2,4
mips,XOR-CIPHER,gcc,O3,xor_mips_gcc_O3.elf,diff,00400d80,XOR-CIPHER,1,16,17,16,16,1.0,119.0,0,2,0,16,16,0,119,1.648692096254848,0.315625,True,130,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,20,69,48,52,0.153125,4.532316434645954,2.6039619515514043,0.14285714285714285,23
mips,XOR-CIPHER,gcc,O3,xor_mips_gcc_O3.elf,xor_init,00400f5c,XOR-CIPHER,7,9,4,3,3,0.3333333333333333,11.714285714285714,1,4,2,7,3,0,82,1.1645426047318235,0.1326943122782831,True,188,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,2,0,24,98,39,134,0.09066666666666667,5.577157120580493,3.1443919420558086,0.04878048780487805,54
mips,XOR-CIPHER,gcc,O3,xor_mips_gcc_O3.elf,xor_encrypt_block,004010a4,XOR-CIPHER,6,12,8,4,4,0.3333333333333333,22.333333333333332,1,10,3,9,4,0,134,1.4060243952523674,0.08747777046044374,True,240,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,2,0,80,25,17,109,0.19166666666666668,5.520454271704326,2.046265447444083,0.05970149253731343,50
mips,XOR-CIPHER,gcc,O3,xor_mips_gcc_O3.elf,xor_decrypt_block,004012bc,XOR-CIPHER,11,18,9,5,5,0.2777777777777778,16.636363636363637,1,8,5,13,5,0,183,1.1750540409651185,0.08805379599961947,True,388,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,4,0,88,73,34,187,0.1783783783783784,5.593388392914699,2.4925992874148886,0.04918032786885246,66
mips,XOR-CIPHER,gcc,O3,xor_mips_gcc_O3.elf,xor_stream,00401598,XOR-CIPHER,34,64,32,19,19,0.296875,7.470588235294118,1,9,29,35,19,0,254,1.1087579893209407,0.12200598558885328,True,412,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,2,0,136,49,29,173,0.17183462532299743,5.551339321059666,2.205086172439774,0.12598425196850394,88
mips,Non-Crypto,gcc,O3,xor_mips_gcc_O3.elf,__do_global_ctors_aux,00401990,Non-Crypto,5,6,3,0,0,0.0,4.4,2,6,2,4,0,0,22,1.4596238638661887,0.13405797101449274,True,42,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,28,7,1,15,0.1323529411764706,4.530290103709066,2.1927157473713086,0.13636363636363635,20
mips,Non-Crypto,gcc,O3,xor_mips_gcc_O3.elf,_MIPS_STUBS_,004019f0,Non-Crypto,1,1,2,0,0,0.0,4.0,0,2,0,1,0,0,4,1.6867043459100248,0.21428571428571427,True,10,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,16,3,0,1,0.07142857142857142,3.875,1.626688849701832,0.5,3
mips,Non-Crypto,gcc,O3,xor_mips_gcc_O3.elf,free,00401a00,Non-Crypto,1,1,2,0,0,0.0,4.0,0,2,0,1,0,0,4,1.7871569454101808,0.21428571428571427,True,10,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,16,3,0,1,0.07142857142857142,3.875,1.626688849701832,0.5,3
mips,Non-Crypto,gcc,O3,xor_mips_gcc_O3.elf,__stack_chk_fail,00401a10,Non-Crypto,1,1,2,0,0,0.0,4.0,0,2,0,1,0,0,4,1.8326114908647264,0.21428571428571427,True,10,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,16,3,0,1,0.07142857142857142,3.875,1.626688849701832,0.5,3
mips,Non-Crypto,gcc,O3,xor_mips_gcc_O3.elf,malloc,00401a20,Non-Crypto,1,1,2,0,0,0.0,4.0,0,2,0,1,0,0,4,1.8326114908647264,0.21428571428571427,True,10,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,16,3,0,1,0.07142857142857142,3.875,1.626688849701832,0.5,3
mips,Non-Crypto,gcc,O3,xor_mips_gcc_O3.elf,puts,00401a30,Non-Crypto,1,1,2,0,0,0.0,4.0,0,2,0,1,0,0,4,1.7871569454101808,0.21428571428571427,True,10,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,16,3,0,1,0.07142857142857142,3.75,1.626688849701832,0.5,3
mips,Non-Crypto,gcc,O3,xor_mips_gcc_O3.elf,putchar,00401a40,Non-Crypto,1,1,2,0,0,0.0,4.0,0,2,0,1,0,0,4,1.8326114908647264,0.21428571428571427,True,10,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,16,3,0,1,0.07142857142857142,3.875,1.626688849701832,0.5,3
mips,Non-Crypto,gcc,O3,xor_mips_gcc_O3.elf,__printf_chk,00401a50,Non-Crypto,1,1,2,0,0,0.0,8.0,0,2,0,1,0,0,8,1.8326114908647264,0.21428571428571427,True,10,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,16,3,0,1,0.07142857142857142,2.7660353655857572,1.626688849701832,0.25,5
mips,Non-Crypto,gcc,O3,xor_mips_gcc_O3.elf,_fini,00401a70,Non-Crypto,2,2,2,1,1,0.5,8.5,0,3,0,2,1,0,17,2.0992699417947387,0.13186813186813187,True,20,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,32,6,2,11,0.1,4.370859077232683,2.283412692230711,0.11764705882352941,15
mips,Non-Crypto,gcc,Os,xor_mips_gcc_Os.elf,_init,00400610,Non-Crypto,5,8,5,0,0,0.0,6.2,1,8,1,7,0,0,31,2.052657999415295,0.12343628593628594,True,40,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,4,0,32,11,3,16,0.0958904109589041,4.264410803135388,2.2461336880625637,0.16129032258064516,19
mips,Non-Crypto,gcc,Os,xor_mips_gcc_Os.elf,main,00400690,Non-Crypto,13,44,33,0,0,0.0,16.23076923076923,2,24,6,38,0,0,211,1.6088846167306368,0.14337473054873565,True,468,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,36,0,384,106,17,120,0.130298273155416,5.491744424376815,2.2456223878376287,0.15639810426540285,73
mips,Non-Crypto,gcc,Os,xor_mips_gcc_Os.elf,__start,004009e0,Non-Crypto,3,4,3,0,0,0.0,7.333333333333333,1,4,0,4,0,0,22,1.1138327450228473,0.1611111111111111,True,32,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,2,0,16,7,1,10,0.13636363636363635,4.374253832423518,2.3923985797064877,0.13636363636363635,20
mips,Non-Crypto,gcc,Os,xor_mips_gcc_Os.elf,deregister_tm_clones,00400a40,Non-Crypto,4,5,3,0,0,0.0,3.5,1,5,2,3,0,0,14,1.3052074888994922,0.29166666666666663,True,16,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,16,8,4,4,0.037037037037037035,3.8391335334905508,2.3825264723482733,0.21428571428571427,11
mips,Non-Crypto,gcc,Os,xor_mips_gcc_Os.elf,register_tm_clones,00400a78,Non-Crypto,4,5,3,0,0,0.0,4.75,1,5,2,3,0,0,19,1.3157993776354304,0.30128205128205127,True,22,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,16,11,5,6,0.03125,4.2076821183651445,2.823019116267279,0.15789473684210525,16
mips,Non-Crypto,gcc,Os,xor_mips_gcc_Os.elf,__do_global_dtors_aux,00400ac4,Non-Crypto,5,8,5,1,1,0.125,8.8,1,6,3,5,1,0,44,1.5760833007564412,0.09796803837550866,True,78,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,36,12,7,29,0.14285714285714285,5.182665483023144,2.3664091298227836,0.11363636363636363,38
mips,Non-Crypto,gcc,Os,xor_mips_gcc_Os.elf,rol,00400b80,Non-Crypto,1,0,1,0,0,0.0,7.0,1,1,0,0,0,0,7,1.1454403109228792,0.6666666666666666,False,8,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,16,10,2,1,0.0,3.819801905828917,2.279799131837405,0.14285714285714285,6
mips,XOR-CIPHER,gcc,Os,xor_mips_gcc_Os.elf,sub,00400b9c,XOR-CIPHER,3,3,2,0,0,0.0,3.6666666666666665,1,3,1,2,0,0,11,1.1683851476674891,0.2222222222222222,True,26,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,16,3,1,8,0.12903225806451613,3.860104826766284,2.2670037649415056,0.18181818181818182,10
mips,XOR-CIPHER,gcc,Os,xor_mips_gcc_Os.elf,diff,00400bc8,XOR-CIPHER,3,4,3,1,1,0.25,8.666666666666666,1,4,1,3,1,0,26,1.2635078662244883,0.2209302325581395,True,50,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,20,10,3,16,0.125,4.738397713471357,2.507790968169103,0.11538461538461539,24
mips,XOR-CIPHER,gcc,Os,xor_mips_gcc_Os.elf,perm,00400c30,XOR-CIPHER,5,8,5,0,0,0.0,6.8,1,7,2,6,0,0,34,1.5367383747541425,0.09769640376601327,True,72,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,3,0,56,9,1,25,0.1574074074074074,5.043634708679771,2.106041788043692,0.14705882352941177,28
mips,XOR-CIPHER,gcc,Os,xor_mips_gcc_Os.elf,xor_init,00400cb8,XOR-CIPHER,5,8,5,2,2,0.25,9.8,1,5,2,6,2,0,49,1.259190597413669,0.14063025210084032,True,80,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,2,0,40,18,5,28,0.11304347826086956,5.4039303714039315,2.5019426690248343,0.10204081632653061,44
mips,XOR-CIPHER,gcc,Os,xor_mips_gcc_Os.elf,xor_encrypt_block,00400d7c,XOR-CIPHER,9,18,11,4,4,0.2222222222222222,8.222222222222221,1,10,4,14,4,0,74,1.2349187394284558,0.2172055266258165,True,150,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,4,0,88,28,5,46,0.16289592760180996,5.255259714138118,2.365733817129301,0.14864864864864866,45
mips,XOR-CIPHER,gcc,Os,xor_mips_gcc_Os.elf,xor_decrypt_block,00400ea4,XOR-CIPHER,16,28,14,5,5,0.17857142857142858,6.5625,1,8,7,21,5,0,105,0.9864617401795592,0.20205901100375737,True,212,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,7,0,104,36,3,65,0.15087719298245614,5.321573557202732,2.365004374931764,0.13333333333333333,67
mips,XOR-CIPHER,gcc,Os,xor_mips_gcc_Os.elf,xor_stream,00401048,XOR-CIPHER,10,15,7,2,2,0.13333333333333333,7.5,1,5,4,11,2,0,75,0.8338134972373602,0.14902250284277935,True,148,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,2,0,120,18,3,55,0.18303571428571427,5.232801501743108,2.306442176531665,0.09333333333333334,43
mips,Non-Crypto,gcc,Os,xor_mips_gcc_Os.elf,__do_global_ctors_aux,00401180,Non-Crypto,5,6,3,0,0,0.0,4.4,2,6,2,4,0,0,22,1.4596238638661887,0.13405797101449274,True,42,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,28,7,1,15,0.1323529411764706,4.530290103709066,2.1927157473713086,0.13636363636363635,20
mips,Non-Crypto,gcc,Os,xor_mips_gcc_Os.elf,_MIPS_STUBS_,004011e0,Non-Crypto,1,1,2,0,0,0.0,4.0,0,2,0,1,0,0,4,1.770000411270102,0.21428571428571427,True,10,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,16,3,0,1,0.07142857142857142,3.75,1.626688849701832,0.5,3
mips,Non-Crypto,gcc,Os,xor_mips_gcc_Os.elf,free,004011f0,Non-Crypto,1,1,2,0,0,0.0,4.0,0,2,0,1,0,0,4,1.6867043459100248,0.21428571428571427,True,10,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,16,3,0,1,0.07142857142857142,3.875,1.626688849701832,0.5,3
mips,Non-Crypto,gcc,Os,xor_mips_gcc_Os.elf,memcpy,00401200,Non-Crypto,1,1,2,0,0,0.0,4.0,0,2,0,1,0,0,4,1.7871569454101808,0.21428571428571427,True,10,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,16,3,0,1,0.07142857142857142,3.875,1.626688849701832,0.5,3
mips,Non-Crypto,gcc,Os,xor_mips_gcc_Os.elf,__stack_chk_fail,00401210,Non-Crypto,1,1,2,0,0,0.0,4.0,0,2,0,1,0,0,4,1.8326114908647264,0.21428571428571427,True,10,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,16,3,0,1,0.07142857142857142,3.875,1.626688849701832,0.5,3
mips,Non-Crypto,gcc,Os,xor_mips_gcc_Os.elf,malloc,00401220,Non-Crypto,1,1,2,0,0,0.0,4.0,0,2,0,1,0,0,4,1.8326114908647264,0.21428571428571427,True,10,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,16,3,0,1,0.07142857142857142,3.875,1.626688849701832,0.5,3
mips,Non-Crypto,gcc,Os,xor_mips_gcc_Os.elf,puts,00401230,Non-Crypto,1,1,2,0,0,0.0,4.0,0,2,0,1,0,0,4,1.7871569454101808,0.21428571428571427,True,10,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,16,3,0,1,0.07142857142857142,3.75,1.626688849701832,0.5,3
mips,Non-Crypto,gcc,Os,xor_mips_gcc_Os.elf,putchar,00401240,Non-Crypto,1,1,2,0,0,0.0,4.0,0,2,0,1,0,0,4,1.8326114908647264,0.21428571428571427,True,10,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,16,3,0,1,0.07142857142857142,3.875,1.626688849701832,0.5,3
mips,Non-Crypto,gcc,Os,xor_mips_gcc_Os.elf,__printf_chk,00401250,Non-Crypto,1,1,2,0,0,0.0,8.0,0,2,0,1,0,0,8,1.8326114908647264,0.21428571428571427,True,10,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,16,3,0,1,0.07142857142857142,2.7660353655857572,1.626688849701832,0.25,5
mips,Non-Crypto,gcc,Os,xor_mips_gcc_Os.elf,_fini,00401270,Non-Crypto,2,2,2,1,1,0.5,8.5,0,3,0,2,1,0,17,2.0992699417947387,0.13186813186813187,True,20,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,32,6,2,11,0.1,4.370859077232683,2.283412692230711,0.11764705882352941,15
riscv,Non-Crypto,clang,O0,xor_riscv_clang_O0.elf,FUN_00100680,00100680,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,1,0,0,3,1.8874004757140457,0.18181818181818182,True,6,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,0,2,1,3,0.09090909090909091,2.8553885422075336,1.971747257128181,0.6666666666666666,2
riscv,Non-Crypto,clang,O0,xor_riscv_clang_O0.elf,FUN_00100690,00100690,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,1,0,0,3,1.8540671423807122,0.18181818181818182,True,6,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,0,2,1,3,0.09090909090909091,2.688721875540867,1.971747257128181,0.6666666666666666,2
riscv,Non-Crypto,clang,O0,xor_riscv_clang_O0.elf,FUN_001006a0,001006a0,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,1,0,0,3,1.8874004757140457,0.18181818181818182,True,6,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,0,2,1,3,0.09090909090909091,2.8553885422075336,1.971747257128181,0.6666666666666666,2
riscv,Non-Crypto,clang,O0,xor_riscv_clang_O0.elf,FUN_001006b0,001006b0,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,1,0,0,3,1.8874004757140457,0.18181818181818182,True,6,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,0,2,1,3,0.09090909090909091,2.688721875540867,1.971747257128181,0.6666666666666666,2
riscv,Non-Crypto,clang,O0,xor_riscv_clang_O0.elf,FUN_001006c0,001006c0,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,1,0,0,3,1.8874004757140457,0.18181818181818182,True,6,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,0,2,1,3,0.09090909090909091,2.8553885422075336,1.971747257128181,0.6666666666666666,2
riscv,Non-Crypto,clang,O0,xor_riscv_clang_O0.elf,FUN_001006d0,001006d0,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,1,0,0,3,1.8874004757140455,0.18181818181818182,True,6,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,0,2,1,3,0.09090909090909091,2.688721875540867,1.971747257128181,0.6666666666666666,2
riscv,Non-Crypto,clang,O0,xor_riscv_clang_O0.elf,_start,001006e0,Non-Crypto,1,3,4,1,1,0.3333333333333333,12.0,0,3,0,3,1,0,12,1.8629858340848982,0.08695652173913043,True,6,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,0,2,1,4,0.08695652173913043,4.616874605956221,1.9102699414555262,0.3333333333333333,11
riscv,Non-Crypto,clang,O0,xor_riscv_clang_O0.elf,_PREINIT_0,00100702,Non-Crypto,1,0,1,0,0,0.0,3.0,1,1,0,0,0,0,3,1.303515793128299,0.2,False,2,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,0,1,1,2,0.0,3.121928094887362,1.9219280948873623,0.3333333333333333,2
riscv,Non-Crypto,clang,O0,xor_riscv_clang_O0.elf,deregister_tm_clones,0010070e,Non-Crypto,4,5,3,0,0,0.0,2.5,1,5,2,3,0,0,10,1.0342428686443523,0.08571428571428572,True,2,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,2,0,0,3,3,6,0.05263157894736842,4.215360357297302,2.2597992234005675,0.3,8
riscv,Non-Crypto,clang,O0,xor_riscv_clang_O0.elf,register_tm_clones,00100730,Non-Crypto,4,5,3,0,0,0.0,3.75,1,5,2,3,0,0,15,0.9466680105992764,0.10515873015873016,True,8,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,2,0,0,6,4,8,0.037037037037037035,4.419103493391448,2.6461579847728203,0.2,13
riscv,Non-Crypto,clang,O0,xor_riscv_clang_O0.elf,__do_global_dtors_aux,0010075c,Non-Crypto,5,8,5,1,1,0.125,4.0,2,7,2,6,1,0,20,1.5765903366113179,0.06825396825396826,True,16,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,16,3,3,14,0.16666666666666666,5.0557512535244555,2.3113581852420246,0.25,18
riscv,XOR-CIPHER,clang,O0,xor_riscv_clang_O0.elf,xor_init,00100798,XOR-CIPHER,11,14,5,3,2,0.21428571428571427,8.454545454545455,1,5,2,12,3,0,93,1.2393435933726387,0.01606995545289556,True,42,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,41,18,11,62,0.14522821576763487,5.877041876713284,2.3660695267072973,0.053763440860215055,70
riscv,Non-Crypto,clang,O0,xor_riscv_clang_O0.elf,rol,001008c8,Non-Crypto,1,0,1,0,0,0.0,18.0,1,1,0,0,0,0,18,1.772099021944945,0.125,True,0,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,24,6,2,12,0.16666666666666666,5.308758439731458,2.438143726022662,0.05555555555555555,17
riscv,XOR-CIPHER,clang,O0,xor_riscv_clang_O0.elf,xor_encrypt_block,001008fa,XOR-CIPHER,14,20,8,3,3,0.15,8.214285714285714,0,7,3,17,3,0,115,1.2696817468330361,0.04876642175029272,True,50,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,80,38,20,65,0.15463917525773196,5.5462602115678825,2.4021501248927497,0.06956521739130435,53
riscv,XOR-CIPHER,clang,O0,xor_riscv_clang_O0.elf,sub,00100a64,XOR-CIPHER,6,6,2,1,1,0.16666666666666666,5.0,1,3,1,5,1,0,30,1.3478196975720784,0.006666666666666667,True,18,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,28,1,1,22,0.1891891891891892,5.035333533055563,2.1662458489216445,0.06666666666666667,27
riscv,XOR-CIPHER,clang,O0,xor_riscv_clang_O0.elf,perm,00100ac2,XOR-CIPHER,6,7,3,2,2,0.2857142857142857,6.833333333333333,0,4,1,6,2,0,41,1.48775305029429,0.030555555555555558,True,26,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,44,6,3,28,0.1346153846153846,5.522389150665385,2.2573190734153536,0.07317073170731707,37
riscv,XOR-CIPHER,clang,O0,xor_riscv_clang_O0.elf,diff,00100b40,XOR-CIPHER,6,7,3,2,2,0.2857142857142857,9.333333333333334,1,4,1,6,2,0,56,1.3737668147732434,0.022569444444444444,True,30,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,36,11,6,37,0.15172413793103448,5.60864836362225,2.339730903643204,0.05357142857142857,41
riscv,XOR-CIPHER,clang,O0,xor_riscv_clang_O0.elf,xor_decrypt_block,00100bea,XOR-CIPHER,34,42,10,8,5,0.19047619047619047,6.735294117647059,0,5,7,35,8,0,229,1.214906217118471,0.027383545710841558,True,88,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,104,67,35,120,0.152753108348135,5.7766759689734775,2.3980151892489214,0.043668122270742356,72
riscv,XOR-CIPHER,clang,O0,xor_riscv_clang_O0.elf,xor_stream,00100ebe,XOR-CIPHER,15,18,5,3,3,0.16666666666666666,6.066666666666666,1,4,3,15,3,0,91,1.3132143125337101,0.006406338426711941,True,20,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,128,4,3,71,0.23605150214592274,5.381593542088328,2.269372618705665,0.054945054945054944,46
riscv,Non-Crypto,clang,O0,xor_riscv_clang_O0.elf,main,00101004,Non-Crypto,26,55,31,30,26,0.5454545454545454,8.26923076923077,1,19,5,50,30,0,215,1.6236791272115332,0.054439942331131544,True,236,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,18,0,416,70,45,179,0.11352253756260434,5.579499002170598,2.2161699359957336,0.14418604651162792,54
riscv,Non-Crypto,clang,O1,xor_riscv_clang_O1.elf,FUN_001006b0,001006b0,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,1,0,0,3,1.8874004757140457,0.18181818181818182,True,6,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,0,2,1,3,0.09090909090909091,2.8553885422075336,1.971747257128181,0.6666666666666666,2
riscv,Non-Crypto,clang,O1,xor_riscv_clang_O1.elf,FUN_001006c0,001006c0,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,1,0,0,3,1.8874004757140457,0.18181818181818182,True,6,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,0,2,1,3,0.09090909090909091,2.688721875540867,1.971747257128181,0.6666666666666666,2
